parsing_datetime,code,type,strike,T,bid,ask,BA,volume,mid,spread_pct,moneyness,expiration_date,is_quoted,abs_mny_distance,IV_mid
2026-02-25 23:03:59.582065,SR150CF8,CALL,150.0,2.316,0.0,0.0,317.08,0,0.0,,2.1138666666666666,2028-06-20,False,1.1138666666666666,
2026-02-25 23:03:59.856044,SR115CO9,PUT,115.0,3.064,0.0,0.0,317.08,0,0.0,,2.757217391304348,2029-03-21,False,1.7572173913043478,
2026-02-25 23:04:00.132062,SR280CO6B,PUT,280.0,0.036,0.0,1.19,317.08,0,0.595,2.0,1.1324285714285711,2026-03-11,False,0.13242857142857112,0.43140821748524694
2026-02-25 23:04:00.422709,SR390CC8,CALL,390.0,2.048,0.0,0.0,317.08,0,0.0,,0.813025641025641,2028-03-14,False,0.186974358974359,
2026-02-25 23:04:00.684864,SR255CF8,CALL,255.0,2.316,0.0,0.0,317.08,0,0.0,,1.2434509803921567,2028-06-20,False,0.24345098039215674,
2026-02-25 23:04:00.944379,SR235CL8,CALL,235.0,2.815,0.0,0.0,317.08,0,0.0,,1.3492765957446808,2028-12-20,False,0.34927659574468084,
2026-02-25 23:04:01.209395,SR205CX9,PUT,205.0,3.811,0.0,0.0,317.08,0,0.0,,1.546731707317073,2029-12-18,False,0.546731707317073,
2026-02-25 23:04:01.474555,SR300CC6B,CALL,300.0,0.036,18.31,20.2,317.08,800,19.255,0.0981563230329784,1.0569333333333333,2026-03-11,True,0.05693333333333328,0.2524911901124574
2026-02-25 23:04:01.747279,SR110CU9,PUT,110.0,3.562,0.0,0.0,317.08,0,0.0,,2.8825454545454545,2029-09-18,False,1.8825454545454545,
2026-02-25 23:04:02.015417,SR280CR8,PUT,280.0,2.316,0.0,0.0,317.08,0,0.0,,1.1324285714285711,2028-06-20,False,0.13242857142857112,
2026-02-25 23:04:02.288036,SR275CI9,CALL,275.0,3.562,0.0,0.0,317.08,0,0.0,,1.1530181818181815,2029-09-18,False,0.1530181818181815,
2026-02-25 23:04:02.561143,SR230CF9,CALL,230.0,3.313,0.0,0.0,317.08,0,0.0,,1.378608695652174,2029-06-20,False,0.3786086956521739,
2026-02-25 23:04:02.827977,SR240CU8,PUT,240.0,2.565,0.0,0.0,317.08,0,0.0,,1.3211666666666666,2028-09-19,False,0.3211666666666666,
2026-02-25 23:04:03.109812,SR120CO9,PUT,120.0,3.064,0.0,0.0,317.08,0,0.0,,2.642333333333333,2029-03-21,False,1.6423333333333332,
2026-02-25 23:04:03.382067,SR200CX9,PUT,200.0,3.811,0.0,0.0,317.08,0,0.0,,1.5854,2029-12-18,False,0.5853999999999999,
2026-02-25 23:04:03.673235,SR250CO9,PUT,250.0,3.064,0.0,0.0,317.08,0,0.0,,1.26832,2029-03-21,False,0.2683199999999999,
2026-02-25 23:04:03.954759,SR80CU9,PUT,80.0,3.562,0.0,0.0,317.06,0,0.0,,3.96325,2029-09-18,False,2.96325,
2026-02-25 23:04:04.223255,SR315CL8,CALL,315.0,2.815,0.0,0.0,317.06,0,0.0,,1.0065396825396826,2028-12-20,False,0.006539682539682623,
2026-02-25 23:04:04.494412,SR330CU6,PUT,330.0,0.553,0.0,48.0,317.06,0,24.0,2.0,0.9607878787878787,2026-09-15,False,0.039212121212121254,0.31397352391180783
2026-02-25 23:04:04.756593,SR230CU8,PUT,230.0,2.565,0.0,0.0,317.04,0,0.0,,1.3784347826086958,2028-09-19,False,0.3784347826086958,
2026-02-25 23:04:05.024603,SR130CR9,PUT,130.0,3.313,0.0,0.0,317.04,0,0.0,,2.438769230769231,2029-06-20,False,1.438769230769231,
2026-02-25 23:04:05.294068,SR205CL8,CALL,205.0,2.815,0.0,0.0,317.04,0,0.0,,1.5465365853658537,2028-12-20,False,0.5465365853658537,
2026-02-25 23:04:05.577881,SR280CL8,CALL,280.0,2.815,0.0,0.0,317.04,0,0.0,,1.1322857142857143,2028-12-20,False,0.13228571428571434,
2026-02-25 23:04:05.847710,SR145CC8,CALL,145.0,2.048,0.0,0.0,317.04,0,0.0,,2.1864827586206896,2028-03-14,False,1.1864827586206896,
2026-02-25 23:04:06.112516,SR225CX7,PUT,225.0,1.799,0.0,0.0,317.04,0,0.0,,1.4090666666666667,2027-12-15,False,0.4090666666666667,
2026-02-25 23:04:06.377076,SR185CC0,CALL,185.0,4.06,0.0,0.0,317.04,0,0.0,,1.7137297297297298,2030-03-19,False,0.7137297297297298,
2026-02-25 23:04:06.640882,SR260CX9,PUT,260.0,3.811,0.0,0.0,317.04,0,0.0,,1.2193846153846155,2029-12-18,False,0.2193846153846155,
2026-02-25 23:04:06.905329,SR300CU8,PUT,300.0,2.565,0.0,0.0,317.04,0,0.0,,1.0568,2028-09-19,False,0.05679999999999996,
2026-02-25 23:04:07.170439,SR125CU9,PUT,125.0,3.562,0.0,0.0,317.04,0,0.0,,2.5363200000000004,2029-09-18,False,1.5363200000000004,
2026-02-25 23:04:07.439399,SR310CC0,CALL,310.0,4.06,0.0,0.0,317.04,0,0.0,,1.022709677419355,2030-03-19,False,0.022709677419354923,
2026-02-25 23:04:07.702180,SR340CO9,PUT,340.0,3.064,0.0,0.0,317.04,0,0.0,,0.9324705882352942,2029-03-21,False,0.06752941176470584,
2026-02-25 23:04:07.970282,SR225CO9,PUT,225.0,3.064,0.0,0.0,317.06,0,0.0,,1.4091555555555555,2029-03-21,False,0.4091555555555555,
2026-02-25 23:04:08.242706,SR310CC8,CALL,310.0,2.048,0.0,0.0,317.06,0,0.0,,1.0227741935483872,2028-03-14,False,0.022774193548387167,
2026-02-25 23:04:08.511237,SR140CI9,CALL,140.0,3.562,0.0,0.0,317.06,0,0.0,,2.2647142857142857,2029-09-18,False,1.2647142857142857,
2026-02-25 23:04:08.765972,SR85CC0,CALL,85.0,4.06,0.0,0.0,317.06,0,0.0,,3.730117647058824,2030-03-19,False,2.730117647058824,
2026-02-25 23:04:09.031665,SR95CL8,CALL,95.0,2.815,0.0,0.0,317.06,0,0.0,,3.337473684210526,2028-12-20,False,2.337473684210526,
2026-02-25 23:04:09.306579,SR400CF8,CALL,400.0,2.316,0.0,0.0,317.06,0,0.0,,0.79265,2028-06-20,False,0.20735000000000003,
2026-02-25 23:04:09.570502,SR80CL9,CALL,80.0,3.811,0.0,0.0,317.06,0,0.0,,3.96325,2029-12-18,False,2.96325,
2026-02-25 23:04:09.835987,SR240CO9,PUT,240.0,3.064,0.0,0.0,317.06,0,0.0,,1.3210833333333334,2029-03-21,False,0.3210833333333334,
2026-02-25 23:04:10.117575,SR215CL8,CALL,215.0,2.815,0.0,0.0,317.06,0,0.0,,1.4746976744186049,2028-12-20,False,0.4746976744186049,
2026-02-25 23:04:10.383026,SR355CL8,CALL,355.0,2.815,0.0,0.0,317.06,0,0.0,,0.8931267605633803,2028-12-20,False,0.10687323943661975,
2026-02-25 23:04:10.648247,SR200CX8,PUT,200.0,2.815,0.0,0.0,317.06,0,0.0,,1.5853,2028-12-20,False,0.5852999999999999,
2026-02-25 23:04:10.915792,SR85CU9,PUT,85.0,3.562,0.0,0.0,317.06,0,0.0,,3.730117647058824,2029-09-18,False,2.730117647058824,
2026-02-25 23:04:11.215484,SR205CO0,PUT,205.0,4.06,0.0,0.0,317.06,0,0.0,,1.5466341463414637,2030-03-19,False,0.5466341463414637,
2026-02-25 23:04:11.482111,SR370CO6,PUT,370.0,0.055,49.48,49.82,317.06,0,49.65,0.0068479355488419,0.8569189189189189,2026-03-18,True,0.14308108108108109,
2026-02-25 23:04:11.743095,SR280CF9,CALL,280.0,3.313,0.0,0.0,317.06,0,0.0,,1.1323571428571428,2029-06-20,False,0.13235714285714284,
2026-02-25 23:04:12.011113,SR265CO9,PUT,265.0,3.064,0.0,0.0,317.06,0,0.0,,1.1964528301886792,2029-03-21,False,0.1964528301886792,
2026-02-25 23:04:12.301015,SR240CL8,CALL,240.0,2.815,0.0,0.0,317.06,0,0.0,,1.3210833333333334,2028-12-20,False,0.3210833333333334,
2026-02-25 23:04:12.564390,SR205CO8,PUT,205.0,2.048,0.0,0.0,317.06,0,0.0,,1.5466341463414637,2028-03-14,False,0.5466341463414637,
2026-02-25 23:04:12.869244,SR100CX8,PUT,100.0,2.815,0.0,0.0,317.06,0,0.0,,3.1706,2028-12-20,False,2.1706,
2026-02-25 23:04:13.150301,SR350CI9,CALL,350.0,3.562,0.0,0.0,317.06,0,0.0,,0.9058857142857144,2029-09-18,False,0.0941142857142856,
2026-02-25 23:04:13.416049,SR315CO0,PUT,315.0,4.06,0.0,0.0,317.06,0,0.0,,1.0065396825396826,2030-03-19,False,0.006539682539682623,
2026-02-25 23:04:13.683847,SR130CO9,PUT,130.0,3.064,0.0,0.0,317.06,0,0.0,,2.4389230769230767,2029-03-21,False,1.4389230769230767,
2026-02-25 23:04:13.953981,SR180CX9,PUT,180.0,3.811,0.0,0.0,317.06,0,0.0,,1.7614444444444444,2029-12-18,False,0.7614444444444444,
2026-02-25 23:04:14.217039,SR230CX8,PUT,230.0,2.815,0.0,0.0,317.06,0,0.0,,1.3785217391304347,2028-12-20,False,0.37852173913043474,
2026-02-25 23:04:14.478002,SR295CX8,PUT,295.0,2.815,0.0,0.0,317.06,0,0.0,,1.074779661016949,2028-12-20,False,0.0747796610169491,
2026-02-25 23:04:14.753222,SR315CR9,PUT,315.0,3.313,0.0,0.0,317.06,0,0.0,,1.0065396825396826,2029-06-20,False,0.006539682539682623,
2026-02-25 23:04:15.017167,SR105CC9,CALL,105.0,3.064,0.0,0.0,317.06,0,0.0,,3.019619047619047,2029-03-21,False,2.019619047619047,
2026-02-25 23:04:15.276259,SR310CC9,CALL,310.0,3.064,0.0,0.0,317.06,0,0.0,,1.0227741935483872,2029-03-21,False,0.022774193548387167,
2026-02-25 23:04:15.541092,SR290CC6B,CALL,290.0,0.036,28.13,30.01,317.06,0,29.07,0.064671482628139,1.0933103448275865,2026-03-11,True,0.09331034482758649,0.338649614806079
2026-02-25 23:04:15.817146,SR255CL8,CALL,255.0,2.815,0.0,0.0,317.06,0,0.0,,1.243372549019608,2028-12-20,False,0.24337254901960792,
2026-02-25 23:04:16.082078,SR225CI8,CALL,225.0,2.565,0.0,0.0,317.06,0,0.0,,1.4091555555555555,2028-09-19,False,0.4091555555555555,
2026-02-25 23:04:16.354963,SR250CU8,PUT,250.0,2.565,0.0,0.0,317.06,0,0.0,,1.26824,2028-09-19,False,0.26824000000000003,
2026-02-25 23:04:16.629783,SR225CR9,PUT,225.0,3.313,0.0,0.0,317.06,0,0.0,,1.4091555555555555,2029-06-20,False,0.4091555555555555,
2026-02-25 23:04:16.893510,SR245CI8,CALL,245.0,2.565,0.0,0.0,317.06,0,0.0,,1.294122448979592,2028-09-19,False,0.29412244897959194,
2026-02-25 23:04:17.159172,SR170CX8,PUT,170.0,2.815,0.0,0.0,317.06,0,0.0,,1.865058823529412,2028-12-20,False,0.8650588235294121,
2026-02-25 23:04:17.431207,SR170CO9,PUT,170.0,3.064,0.0,0.0,317.06,0,0.0,,1.865058823529412,2029-03-21,False,0.8650588235294121,
2026-02-25 23:04:17.689924,SR300CO9,PUT,300.0,3.064,0.0,0.0,317.06,0,0.0,,1.0568666666666666,2029-03-21,False,0.05686666666666662,
2026-02-25 23:04:17.953989,SR300CC8,CALL,300.0,2.048,0.0,0.0,317.06,0,0.0,,1.0568666666666666,2028-03-14,False,0.05686666666666662,
2026-02-25 23:04:18.216841,SR270CP6,PUT,270.0,0.131,0.0,1.21,317.06,0,0.605,2.0,1.1742962962962964,2026-04-14,False,0.1742962962962964,0.29448040049152674
2026-02-25 23:04:18.485665,SR230CC9,CALL,230.0,3.064,0.0,0.0,317.06,0,0.0,,1.3785217391304347,2029-03-21,False,0.37852173913043474,
2026-02-25 23:04:18.771609,SR230CR9,PUT,230.0,3.313,0.0,0.0,317.06,0,0.0,,1.3785217391304347,2029-06-20,False,0.37852173913043474,
2026-02-25 23:04:19.172813,SR275CC8,CALL,275.0,2.048,0.0,0.0,317.06,0,0.0,,1.1529454545454545,2028-03-14,False,0.1529454545454545,
2026-02-25 23:04:19.436682,SR240CU6,PUT,240.0,0.553,0.0,0.0,317.06,0,0.0,,1.3210833333333334,2026-09-15,False,0.3210833333333334,
2026-02-25 23:04:19.700425,SR105CF9,CALL,105.0,3.313,0.0,0.0,317.06,0,0.0,,3.019619047619047,2029-06-20,False,2.019619047619047,
2026-02-25 23:04:19.965373,SR185CC8,CALL,185.0,2.048,0.0,0.0,317.06,0,0.0,,1.7138378378378378,2028-03-14,False,0.7138378378378378,
2026-02-25 23:04:20.242957,SR105CX8,PUT,105.0,2.815,0.0,0.0,317.06,0,0.0,,3.019619047619047,2028-12-20,False,2.019619047619047,
2026-02-25 23:04:20.511414,SR345CC8,CALL,345.0,2.048,0.0,0.0,317.06,0,0.0,,0.9190144927536232,2028-03-14,False,0.08098550724637676,
2026-02-25 23:04:20.774361,SR165CC8,CALL,165.0,2.048,0.0,0.0,317.06,0,0.0,,1.9215757575757575,2028-03-14,False,0.9215757575757575,
2026-02-25 23:04:21.041072,SR275CI8,CALL,275.0,2.565,0.0,0.0,317.06,0,0.0,,1.1529454545454545,2028-09-19,False,0.1529454545454545,
2026-02-25 23:04:21.305193,SR125CO0,PUT,125.0,4.06,0.0,0.0,317.06,0,0.0,,2.53648,2030-03-19,False,1.53648,
2026-02-25 23:04:21.571087,SR300CR9,PUT,300.0,3.313,0.0,0.0,317.06,0,0.0,,1.0568666666666666,2029-06-20,False,0.05686666666666662,
2026-02-25 23:04:21.833127,SR105CL9,CALL,105.0,3.811,0.0,0.0,317.06,0,0.0,,3.019619047619047,2029-12-18,False,2.019619047619047,
2026-02-25 23:04:22.097717,SR355CC9,CALL,355.0,3.064,0.0,0.0,317.06,0,0.0,,0.8931267605633803,2029-03-21,False,0.10687323943661975,
2026-02-25 23:04:22.360335,SR300CL7,CALL,300.0,1.799,0.0,0.0,317.06,0,0.0,,1.0568666666666666,2027-12-15,False,0.05686666666666662,
2026-02-25 23:04:22.627800,SR175CI8,CALL,175.0,2.565,0.0,0.0,317.06,0,0.0,,1.8117714285714288,2028-09-19,False,0.8117714285714288,
2026-02-25 23:04:22.889951,SR310CU8,PUT,310.0,2.565,0.0,0.0,317.06,0,0.0,,1.0227741935483872,2028-09-19,False,0.022774193548387167,
2026-02-25 23:04:23.156070,SR225CI9,CALL,225.0,3.562,0.0,0.0,317.06,0,0.0,,1.4091555555555555,2029-09-18,False,0.4091555555555555,
2026-02-25 23:04:23.427779,SR160CF9,CALL,160.0,3.313,0.0,0.0,317.06,0,0.0,,1.981625,2029-06-20,False,0.981625,
2026-02-25 23:04:23.694456,SR205CU9,PUT,205.0,3.562,0.0,0.0,317.06,0,0.0,,1.5466341463414637,2029-09-18,False,0.5466341463414637,
2026-02-25 23:04:23.965449,SR130CC9,CALL,130.0,3.064,0.0,0.0,317.05,0,0.0,,2.438846153846154,2029-03-21,False,1.4388461538461539,
2026-02-25 23:04:24.253630,SR225CC8,CALL,225.0,2.048,0.0,0.0,317.05,0,0.0,,1.4091111111111112,2028-03-14,False,0.4091111111111112,
2026-02-25 23:04:24.530049,SR220CX7,PUT,220.0,1.799,0.0,0.0,317.04,0,0.0,,1.4410909090909092,2027-12-15,False,0.4410909090909092,
2026-02-25 23:04:24.815453,SR110CO0,PUT,110.0,4.06,0.0,0.0,317.04,0,0.0,,2.8821818181818184,2030-03-19,False,1.8821818181818184,
2026-02-25 23:04:25.080046,SR120CU8,PUT,120.0,2.565,0.0,0.0,317.04,0,0.0,,2.6420000000000003,2028-09-19,False,1.6420000000000003,
2026-02-25 23:04:25.356107,SR200CC9,CALL,200.0,3.064,0.0,0.0,317.04,0,0.0,,1.5852000000000002,2029-03-21,False,0.5852000000000002,
2026-02-25 23:04:25.630585,SR220CR8,PUT,220.0,2.316,0.0,0.0,317.04,0,0.0,,1.4410909090909092,2028-06-20,False,0.4410909090909092,
2026-02-25 23:04:25.895122,SR160CO8,PUT,160.0,2.048,0.0,0.0,317.04,0,0.0,,1.9815,2028-03-14,False,0.9815,
2026-02-25 23:04:26.160326,SR320CC6B,CALL,320.0,0.036,3.0,4.28,317.04,2,3.64,0.3516483516483517,0.99075,2026-03-11,True,0.00924999999999998,0.17941633558155745
2026-02-25 23:04:26.432118,SR245CO8,PUT,245.0,2.048,0.0,0.0,317.04,0,0.0,,1.294040816326531,2028-03-14,False,0.2940408163265309,
2026-02-25 23:04:26.698965,SR155CF8,CALL,155.0,2.316,0.0,0.0,317.06,0,0.0,,2.0455483870967743,2028-06-20,False,1.0455483870967743,
2026-02-25 23:04:26.974528,SR340CL7,CALL,340.0,1.799,0.0,0.0,317.06,0,0.0,,0.932529411764706,2027-12-15,False,0.06747058823529395,
2026-02-25 23:04:27.248060,SR300CX8,PUT,300.0,2.815,0.0,0.0,317.06,0,0.0,,1.0568666666666666,2028-12-20,False,0.05686666666666662,
2026-02-25 23:04:27.516103,SR140CC8,CALL,140.0,2.048,0.0,0.0,317.06,0,0.0,,2.2647142857142857,2028-03-14,False,1.2647142857142857,
2026-02-25 23:04:27.798800,SR330CC6A,CALL,330.0,0.016,0.23,0.41,317.06,33465,0.32,0.5624999999999999,0.9607878787878787,2026-03-03,True,0.039212121212121254,0.21374831453302462
2026-02-25 23:04:28.073913,SR330CR8,PUT,330.0,2.316,0.0,0.0,317.06,0,0.0,,0.9607878787878787,2028-06-20,False,0.039212121212121254,
2026-02-25 23:04:28.351472,SR325CF9,CALL,325.0,3.313,0.0,0.0,317.06,0,0.0,,0.9755692307692309,2029-06-20,False,0.024430769230769145,
2026-02-25 23:04:28.625500,SR75CL9,CALL,75.0,3.811,0.0,0.0,317.06,0,0.0,,4.2274666666666665,2029-12-18,False,3.2274666666666665,
2026-02-25 23:04:28.898811,SR355CF8,CALL,355.0,2.316,0.0,0.0,317.06,0,0.0,,0.8931267605633803,2028-06-20,False,0.10687323943661975,
2026-02-25 23:04:29.172845,SR235CC8,CALL,235.0,2.048,0.0,0.0,317.06,0,0.0,,1.349191489361702,2028-03-14,False,0.3491914893617021,
2026-02-25 23:04:29.439415,SR290CC8,CALL,290.0,2.048,0.0,0.0,317.06,0,0.0,,1.0933103448275865,2028-03-14,False,0.09331034482758649,
2026-02-25 23:04:29.712094,SR140CR8,PUT,140.0,2.316,0.0,0.0,317.06,0,0.0,,2.2647142857142857,2028-06-20,False,1.2647142857142857,
2026-02-25 23:04:29.982139,SR320CC0,CALL,320.0,4.06,0.0,0.0,317.06,0,0.0,,0.9908125,2030-03-19,False,0.009187500000000015,
2026-02-25 23:04:30.254138,SR205CU8,PUT,205.0,2.565,0.0,0.0,317.06,0,0.0,,1.5466341463414637,2028-09-19,False,0.5466341463414637,
2026-02-25 23:04:30.517268,SR160CU8,PUT,160.0,2.565,0.0,0.0,317.06,0,0.0,,1.981625,2028-09-19,False,0.981625,
2026-02-25 23:04:30.784191,SR135CI8,CALL,135.0,2.565,0.0,0.0,317.06,0,0.0,,2.348592592592593,2028-09-19,False,1.3485925925925928,
2026-02-25 23:04:31.049390,SR295CX7,PUT,295.0,1.799,0.0,0.0,317.06,0,0.0,,1.074779661016949,2027-12-15,False,0.0747796610169491,
2026-02-25 23:04:31.330305,SR280CX8,PUT,280.0,2.815,0.0,0.0,317.06,0,0.0,,1.1323571428571428,2028-12-20,False,0.13235714285714284,
2026-02-25 23:04:31.592889,SR335CL7,CALL,335.0,1.799,0.0,0.0,317.06,0,0.0,,0.9464477611940298,2027-12-15,False,0.053552238805970154,
2026-02-25 23:04:31.859610,SR240CR8,PUT,240.0,2.316,0.0,0.0,317.06,0,0.0,,1.3210833333333334,2028-06-20,False,0.3210833333333334,
2026-02-25 23:04:32.118316,SR310CI6,CALL,310.0,0.553,15.0,0.0,317.06,0,7.5,-2.0,1.0227741935483872,2026-09-15,False,0.022774193548387167,
2026-02-25 23:04:32.382496,SR290CC6,CALL,290.0,0.055,29.75,30.33,317.06,699,30.04,0.0193075898801597,1.0933103448275865,2026-03-18,True,0.09331034482758649,0.3026751754280729
2026-02-25 23:04:32.646526,SR320CO6A,PUT,320.0,0.016,3.64,4.11,317.06,3282,3.875,0.1212903225806452,0.9908125,2026-03-03,True,0.009187500000000015,0.16141565067227415
2026-02-25 23:04:32.906358,SR115CC9,CALL,115.0,3.064,0.0,0.0,317.06,0,0.0,,2.7570434782608695,2029-03-21,False,1.7570434782608695,
2026-02-25 23:04:33.165808,SR325CC0,CALL,325.0,4.06,0.0,0.0,317.06,0,0.0,,0.9755692307692309,2030-03-19,False,0.024430769230769145,
2026-02-25 23:04:33.433089,SR115CC8,CALL,115.0,2.048,0.0,0.0,317.06,0,0.0,,2.7570434782608695,2028-03-14,False,1.7570434782608695,
2026-02-25 23:04:33.706650,SR215CL9,CALL,215.0,3.811,0.0,0.0,317.06,0,0.0,,1.4746976744186049,2029-12-18,False,0.4746976744186049,
2026-02-25 23:04:33.975504,SR235CF8,CALL,235.0,2.316,0.0,0.0,317.06,0,0.0,,1.349191489361702,2028-06-20,False,0.3491914893617021,
2026-02-25 23:04:34.240765,SR345CL8,CALL,345.0,2.815,0.0,0.0,317.06,0,0.0,,0.9190144927536232,2028-12-20,False,0.08098550724637676,
2026-02-25 23:04:34.510565,SR250CC6,CALL,250.0,0.055,7.5,75.0,317.06,0,41.25,1.6363636363636365,1.26824,2026-03-18,True,0.26824000000000003,
2026-02-25 23:04:34.777104,SR245CO9,PUT,245.0,3.064,0.0,0.0,317.06,0,0.0,,1.294122448979592,2029-03-21,False,0.29412244897959194,
2026-02-25 23:04:35.048810,SR360CX8,PUT,360.0,2.815,0.0,0.0,317.06,0,0.0,,0.8807222222222222,2028-12-20,False,0.11927777777777782,
2026-02-25 23:04:35.314122,SR315CF8,CALL,315.0,2.316,0.0,0.0,317.06,0,0.0,,1.0065396825396826,2028-06-20,False,0.006539682539682623,
2026-02-25 23:04:35.575071,SR355CU9,PUT,355.0,3.562,0.0,0.0,317.06,0,0.0,,0.8931267605633803,2029-09-18,False,0.10687323943661975,
2026-02-25 23:04:35.857124,SR220CI9,CALL,220.0,3.562,0.0,0.0,317.06,0,0.0,,1.441181818181818,2029-09-18,False,0.4411818181818179,
2026-02-25 23:04:36.126693,SR230CU9,PUT,230.0,3.562,0.0,0.0,317.06,0,0.0,,1.3785217391304347,2029-09-18,False,0.37852173913043474,
2026-02-25 23:04:36.400462,SR100CL9,CALL,100.0,3.811,0.0,0.0,317.06,0,0.0,,3.1706,2029-12-18,False,2.1706,
2026-02-25 23:04:36.664230,SR140CF8,CALL,140.0,2.316,0.0,0.0,317.06,0,0.0,,2.2647142857142857,2028-06-20,False,1.2647142857142857,
2026-02-25 23:04:36.945834,SR290CP6,PUT,290.0,0.131,0.0,0.72,317.06,5000,0.36,2.0,1.0933103448275865,2026-04-14,False,0.09331034482758649,0.1748816222475839
2026-02-25 23:04:37.210321,SR115CL9,CALL,115.0,3.811,0.0,0.0,317.06,0,0.0,,2.7570434782608695,2029-12-18,False,1.7570434782608695,
2026-02-25 23:04:37.490685,SR135CC8,CALL,135.0,2.048,0.0,0.0,317.06,0,0.0,,2.348592592592593,2028-03-14,False,1.3485925925925928,
2026-02-25 23:04:37.762404,SR130CO8,PUT,130.0,2.048,0.0,0.0,317.06,0,0.0,,2.4389230769230767,2028-03-14,False,1.4389230769230767,
2026-02-25 23:04:38.041204,SR330CX8,PUT,330.0,2.815,0.0,0.0,317.06,0,0.0,,0.9607878787878787,2028-12-20,False,0.039212121212121254,
2026-02-25 23:04:38.314398,SR205CF8,CALL,205.0,2.316,0.0,0.0,317.06,0,0.0,,1.5466341463414637,2028-06-20,False,0.5466341463414637,
2026-02-25 23:04:38.590513,SR380CX8,PUT,380.0,2.815,0.0,0.0,317.06,0,0.0,,0.8343684210526315,2028-12-20,False,0.16563157894736846,
2026-02-25 23:04:38.876292,SR310CL8,CALL,310.0,2.815,0.0,0.0,317.06,0,0.0,,1.0227741935483872,2028-12-20,False,0.022774193548387167,
2026-02-25 23:04:39.158573,SR350CC6,CALL,350.0,0.055,0.06,0.62,317.06,0,0.3399999999999999,1.647058823529412,0.9058857142857144,2026-03-18,True,0.0941142857142856,0.2313054603603281
2026-02-25 23:04:39.431076,SR195CL9,CALL,195.0,3.811,0.0,0.0,317.06,0,0.0,,1.625948717948718,2029-12-18,False,0.625948717948718,
2026-02-25 23:04:39.698819,SR200CC0,CALL,200.0,4.06,0.0,0.0,317.06,0,0.0,,1.5853,2030-03-19,False,0.5852999999999999,
2026-02-25 23:04:40.252225,SR85CR9,PUT,85.0,3.313,0.0,0.0,317.06,0,0.0,,3.730117647058824,2029-06-20,False,2.730117647058824,
2026-02-25 23:04:40.543196,SR330CL9,CALL,330.0,3.811,0.0,0.0,317.06,0,0.0,,0.9607878787878787,2029-12-18,False,0.039212121212121254,
2026-02-25 23:04:40.809212,SR320CF8,CALL,320.0,2.316,0.0,0.0,317.04,0,0.0,,0.99075,2028-06-20,False,0.00924999999999998,
2026-02-25 23:04:41.089227,SR190CX9,PUT,190.0,3.811,0.0,0.0,317.04,0,0.0,,1.6686315789473685,2029-12-18,False,0.6686315789473685,
2026-02-25 23:04:41.364421,SR220CF8,CALL,220.0,2.316,0.0,0.0,317.04,0,0.0,,1.4410909090909092,2028-06-20,False,0.4410909090909092,
2026-02-25 23:04:41.635889,SR375CR9,PUT,375.0,3.313,0.0,0.0,317.04,0,0.0,,0.8454400000000001,2029-06-20,False,0.15455999999999992,
2026-02-25 23:04:41.945466,SR370CP6,PUT,370.0,0.131,0.0,0.0,317.06,0,0.0,,0.8569189189189189,2026-04-14,False,0.14308108108108109,
2026-02-25 23:04:42.232110,SR110CI9,CALL,110.0,3.562,0.0,0.0,317.06,0,0.0,,2.882363636363636,2029-09-18,False,1.8823636363636358,
2026-02-25 23:04:42.499866,SR115CI8,CALL,115.0,2.565,0.0,0.0,317.06,0,0.0,,2.7570434782608695,2028-09-19,False,1.7570434782608695,
2026-02-25 23:04:42.775532,SR270CC6B,CALL,270.0,0.036,2.44,979.2,317.06,0,490.8200000000001,1.9900574548714391,1.1742962962962964,2026-03-11,True,0.1742962962962964,
2026-02-25 23:04:43.053455,SR375CI8,CALL,375.0,2.565,0.0,0.0,317.06,0,0.0,,0.8454933333333333,2028-09-19,False,0.15450666666666668,
2026-02-25 23:04:43.326731,SR270CC9,CALL,270.0,3.064,0.0,0.0,317.06,0,0.0,,1.1742962962962964,2029-03-21,False,0.1742962962962964,
2026-02-25 23:04:43.600873,SR135CO9,PUT,135.0,3.064,0.0,0.0,317.06,0,0.0,,2.348592592592593,2029-03-21,False,1.3485925925925928,
2026-02-25 23:04:43.886565,SR310CO0,PUT,310.0,4.06,0.0,0.0,317.06,0,0.0,,1.0227741935483872,2030-03-19,False,0.022774193548387167,
2026-02-25 23:04:44.179898,SR280CC6B,CALL,280.0,0.036,1.95,782.8,317.06,0,392.375,1.9900605288308375,1.1323571428571428,2026-03-11,True,0.13235714285714284,
2026-02-25 23:04:44.446739,SR290CU6,PUT,290.0,0.553,0.0,0.0,317.06,0,0.0,,1.0933103448275865,2026-09-15,False,0.09331034482758649,
2026-02-25 23:04:44.720558,SR320CI6,CALL,320.0,0.553,6.0,0.0,317.06,0,3.0,-2.0,0.9908125,2026-09-15,False,0.009187500000000015,
2026-02-25 23:04:44.990539,SR305CC9,CALL,305.0,3.064,0.0,0.0,317.06,0,0.0,,1.0395409836065574,2029-03-21,False,0.039540983606557445,
2026-02-25 23:04:45.260872,SR225CX8,PUT,225.0,2.815,0.0,0.0,317.06,0,0.0,,1.4091555555555555,2028-12-20,False,0.4091555555555555,
2026-02-25 23:04:45.528505,SR85CL9,CALL,85.0,3.811,0.0,0.0,317.06,0,0.0,,3.730117647058824,2029-12-18,False,2.730117647058824,
