,time,close,r,volatility20,volatility60
48,2020-05-07 00:00:00+00:00,195.51,-0.0009713453896317809,0.018923108749834015,
49,2020-05-08 00:00:00+00:00,196.02,0.0026051658286353006,0.018491988610922265,
50,2020-05-12 00:00:00+00:00,191.4,-0.02385121582217991,0.01909717999507129,
51,2020-05-13 00:00:00+00:00,187.31,-0.02160048071105301,0.019238295687491525,
52,2020-05-14 00:00:00+00:00,183.81,-0.018862382902127998,0.019568713869058445,
53,2020-05-15 00:00:00+00:00,183.85,0.0002175923416081086,0.014592648051678305,
54,2020-05-18 00:00:00+00:00,188.93,0.027256368337945737,0.01560611097498037,
55,2020-05-19 00:00:00+00:00,189.0,0.0003704389744157712,0.015071487809959499,
56,2020-05-20 00:00:00+00:00,193.98,0.026008045905754333,0.015901235936254195,
57,2020-05-21 00:00:00+00:00,192.4,-0.00817852273379047,0.015459118087632824,
58,2020-05-22 00:00:00+00:00,188.9,-0.018358763724142205,0.015295402967317868,
59,2020-05-25 00:00:00+00:00,191.0,0.011055653539166045,0.01548264509739622,
60,2020-05-26 00:00:00+00:00,194.0,0.01558473101669833,0.015640421886093683,0.03623410951618156
61,2020-05-27 00:00:00+00:00,198.51,0.022981317628749547,0.016364596332327848,0.03607821471335015
62,2020-05-28 00:00:00+00:00,205.0,0.03217050244633042,0.0172297348285439,0.0362595642162648
63,2020-05-29 00:00:00+00:00,200.5,-0.022195732391784323,0.017851369001792444,0.03600173954316145
64,2020-06-01 00:00:00+00:00,203.66,0.01563768999689541,0.01809601934201174,0.03607742774583846
65,2020-06-02 00:00:00+00:00,212.0,0.04013433792849309,0.019390838999142807,0.03646523683221718
66,2020-06-03 00:00:00+00:00,221.5,0.04383631481317784,0.02129444516461163,0.03625126140044983
67,2020-06-04 00:00:00+00:00,213.1,-0.038661050380618886,0.02356636962301723,0.03469091521965778
68,2020-06-05 00:00:00+00:00,219.1,0.02776670749684945,0.024100739908959435,0.034557194648407896
69,2020-06-08 00:00:00+00:00,220.3,0.005462007206876641,0.024089921430886032,0.03182482869262452
70,2020-06-09 00:00:00+00:00,217.23,-0.014033553739458455,0.023546994949729096,0.02790558850294771
71,2020-06-10 00:00:00+00:00,212.53,-0.021873545198239405,0.023564114881871538,0.027998567895908287
72,2020-06-11 00:00:00+00:00,208.35,-0.01986379700213724,0.023621425569248414,0.026874260062292727
73,2020-06-15 00:00:00+00:00,207.32,-0.004955864546956704,0.023719268497611298,0.02585252647251315
74,2020-06-16 00:00:00+00:00,207.76,0.002120074032987243,0.023194213656849254,0.023567640493793205
75,2020-06-17 00:00:00+00:00,208.14,0.0018273628552202866,0.02318201832546382,0.02322390727129472
76,2020-06-18 00:00:00+00:00,203.77,-0.021219023396868097,0.023315448908322583,0.021754206491766806
77,2020-06-19 00:00:00+00:00,207.0,0.01572688645252393,0.023353984893147575,0.020925995106371015
78,2020-06-22 00:00:00+00:00,205.12,-0.009123619533063797,0.02298414499711751,0.02071030572382001
79,2020-06-23 00:00:00+00:00,207.84,0.013173379189984118,0.023022630098725096,0.02076440543653875
80,2020-06-25 00:00:00+00:00,205.09,-0.013319645736647972,0.023178679292136285,0.020069691228598852
81,2020-06-26 00:00:00+00:00,203.21,-0.009208980093789489,0.02281686145345273,0.020056458244857817
82,2020-06-29 00:00:00+00:00,205.4,0.01071937040260604,0.021762748110568438,0.01990255388066034
83,2020-06-30 00:00:00+00:00,202.8,-0.012739025777429714,0.021351746217665977,0.019898541410922507
84,2020-07-02 00:00:00+00:00,210.0,0.03488725900044054,0.022471203039305266,0.02031989705445067
85,2020-07-03 00:00:00+00:00,210.08,0.00038087983701736583,0.02055336322670877,0.020286944984227312
86,2020-07-06 00:00:00+00:00,214.75,0.021986150309878636,0.01855914003863451,0.020194844638218315
87,2020-07-07 00:00:00+00:00,211.41,-0.015675184857324012,0.016764853156771318,0.019826811193594356
88,2020-07-08 00:00:00+00:00,209.42,-0.009457571147724787,0.015491390493443417,0.0198068396775651
89,2020-07-09 00:00:00+00:00,208.72,-0.00334816403084297,0.015385170754636418,0.01970552403312022
90,2020-07-10 00:00:00+00:00,212.6,0.018418825079374507,0.015831767863462753,0.019809325762102606
91,2020-07-13 00:00:00+00:00,210.16,-0.011543320530563108,0.015276347162808224,0.019711928037214343
92,2020-07-14 00:00:00+00:00,209.06,-0.005247853272723357,0.01464069211295862,0.019715686428134847
93,2020-07-15 00:00:00+00:00,211.11,0.009758032542006308,0.014738912945816937,0.018106353879329375
94,2020-07-16 00:00:00+00:00,212.1,0.004678536924069455,0.014761092850482393,0.018053530862242706
95,2020-07-17 00:00:00+00:00,210.73,-0.006480168361515357,0.014854177488561823,0.01797121589483168
96,2020-07-20 00:00:00+00:00,212.49,0.008317235224519512,0.014013280010764835,0.01788863850829635
97,2020-07-21 00:00:00+00:00,216.07,0.016707500823937824,0.014065105743770092,0.01780544674061375
98,2020-07-22 00:00:00+00:00,216.8,0.003372840307912418,0.01381352306811737,0.017619839188681763
99,2020-07-23 00:00:00+00:00,216.71,-0.0004152153412517548,0.01360748773688958,0.017621542163593705
100,2020-07-24 00:00:00+00:00,216.86,0.000691929819796561,0.013124512706179097,0.01754251773121955
101,2020-07-27 00:00:00+00:00,215.49,-0.006337479289215921,0.013001469627940073,0.017575533518539677
102,2020-07-28 00:00:00+00:00,216.42,0.0043064593886824876,0.012877842948312039,0.017414422349457646
103,2020-07-29 00:00:00+00:00,218.88,0.011302670290682978,0.012485485153648931,0.017368129926904455
104,2020-07-30 00:00:00+00:00,216.84,-0.009363880042048136,0.01044323947967894,0.017412357950631265
105,2020-07-31 00:00:00+00:00,221.13,0.019591009477169574,0.011182227810726569,0.017367990048157846
106,2020-08-03 00:00:00+00:00,226.52,0.024082477376297217,0.011381913337690754,0.01759204407698184
107,2020-08-04 00:00:00+00:00,226.66,0.0006178560591980444,0.010552801383419899,0.017590984688864185
108,2020-08-05 00:00:00+00:00,225.99,-0.0029603467990892435,0.010228504399370848,0.017599409356926415
109,2020-08-06 00:00:00+00:00,224.79,-0.005324117461384009,0.010310473021249687,0.017627702468570226
110,2020-08-07 00:00:00+00:00,226.81,0.008946029548015488,0.009804310056639827,0.017309212644883925
111,2020-08-10 00:00:00+00:00,224.6,-0.009791620288001731,0.009672277365672052,0.017092507650256016
112,2020-08-11 00:00:00+00:00,234.6,0.04356089391503219,0.012985942764568097,0.01762899930538618
113,2020-08-12 00:00:00+00:00,241.4,0.028573372444056163,0.01393728476072196,0.017902039149550582
114,2020-08-13 00:00:00+00:00,242.54,0.004711336565214589,0.013937035835653354,0.017651990440129203
115,2020-08-14 00:00:00+00:00,239.5,-0.012613228377675749,0.014305038380978411,0.017778403536949882
116,2020-08-17 00:00:00+00:00,237.01,-0.010451082513157415,0.014780273979598075,0.01763407254040525
117,2020-08-18 00:00:00+00:00,235.8,-0.005118346234541837,0.014711732513851565,0.017604596329105007
118,2020-08-19 00:00:00+00:00,239.75,0.01661272566027702,0.014960326638416553,0.017450572595542464
119,2020-08-20 00:00:00+00:00,230.7,-0.03847854858383971,0.017834620790507433,0.018262632425023486
120,2020-08-21 00:00:00+00:00,230.7,0.0,0.017840265151893613,0.018193438976292355
121,2020-08-24 00:00:00+00:00,231.06,0.0015592518751646038,0.01770744981128272,0.018001616477078188
122,2020-08-25 00:00:00+00:00,227.33,-0.01627471074361757,0.018247196501873002,0.017734117714364676
123,2020-08-26 00:00:00+00:00,227.5,0.0007475320797501331,0.018130220966172596,0.017454784083763147
124,2020-08-27 00:00:00+00:00,226.57,-0.004096290441642445,0.017995257261966727,0.01738124609709252
125,2020-08-28 00:00:00+00:00,225.99,-0.002563197443649637,0.0175442633956425,0.016642551607713885
126,2020-08-31 00:00:00+00:00,225.0,-0.004390348301292961,0.016715729466448778,0.015678505230252597
127,2020-09-01 00:00:00+00:00,226.72,0.007615373737950073,0.016809727516987567,0.014847563053392073
128,2020-09-02 00:00:00+00:00,221.8,-0.021939701026103604,0.017507667825802396,0.014716755119813794
129,2020-09-03 00:00:00+00:00,218.95,-0.012932681668859445,0.01768975998190409,0.014796747896219348
130,2020-09-04 00:00:00+00:00,220.0,0.004784153104954268,0.017586866757312573,0.0146955444261133
131,2020-09-07 00:00:00+00:00,220.5,0.0022701485345390775,0.01749501228178958,0.014408314137489714
132,2020-09-08 00:00:00+00:00,217.25,-0.014848930741399244,0.014253673719434937,0.014301664372580302
133,2020-09-09 00:00:00+00:00,217.48,0.0010581281322183476,0.012129989617420643,0.014282435268200479
134,2020-09-10 00:00:00+00:00,221.88,0.02002980290931393,0.013224191601003235,0.014496101004119157
135,2020-09-11 00:00:00+00:00,220.53,-0.006102955132927854,0.013092183093730763,0.014525442200460823
136,2020-09-14 00:00:00+00:00,227.07,0.029224599935079778,0.014956509726976921,0.014678771922044635
137,2020-09-15 00:00:00+00:00,231.3,0.018457229248207852,0.015623759098012628,0.014726818030285275
138,2020-09-16 00:00:00+00:00,231.35,0.00021614611561509962,0.015073439827932864,0.014658061524326816
139,2020-09-17 00:00:00+00:00,231.75,0.0017274890929559858,0.012358498562842058,0.014584553053444547
140,2020-09-18 00:00:00+00:00,229.0,-0.01193720089172493,0.012654747194335693,0.014561311745004631
141,2020-09-21 00:00:00+00:00,224.64,-0.019222882716793403,0.013323568748028584,0.01474628800605275
142,2020-09-22 00:00:00+00:00,227.03,0.01058304650208776,0.013097971901444226,0.014744880662885866
143,2020-09-23 00:00:00+00:00,227.61,0.002551470678559406,0.013110074865299784,0.014623279828695728
144,2020-09-24 00:00:00+00:00,228.36,0.0032896930779651983,0.013091911938434913,0.013970428200814547
145,2020-09-25 00:00:00+00:00,227.57,-0.003465447724931293,0.01310418507919736,0.013983987678038406
146,2020-09-28 00:00:00+00:00,228.32,0.003290270357399053,0.013070504363095049,0.013721817899550232
147,2020-09-29 00:00:00+00:00,224.9,-0.015092294763256225,0.01342265712970759,0.013709997993663
148,2020-09-30 00:00:00+00:00,228.0,0.013689769989170845,0.012761971021759588,0.013735507438350504
149,2020-10-01 00:00:00+00:00,228.85,0.003721138145210251,0.012314521749675754,0.013724257177654518
150,2020-10-02 00:00:00+00:00,208.16,-0.09475975233545594,0.02490253769912523,0.018359398564589787
151,2020-10-05 00:00:00+00:00,208.79,0.0030219473770890584,0.024911105762541966,0.018305124984790717
152,2020-10-06 00:00:00+00:00,212.21,0.016247388281674147,0.02508462216822144,0.01841287383131494
153,2020-10-07 00:00:00+00:00,210.5,-0.0080906973005223,0.02512516804121589,0.018400824240890994
154,2020-10-08 00:00:00+00:00,208.0,-0.011947573421118175,0.0246878587515809,0.01845354893323796
155,2020-10-09 00:00:00+00:00,206.0,-0.009661910911736859,0.02472245922897003,0.018476093399300134
156,2020-10-12 00:00:00+00:00,205.58,-0.0020409162048051384,0.02350913945950863,0.018441827074661223
157,2020-10-13 00:00:00+00:00,205.0,-0.002825273446367839,0.02286571960073094,0.01830389234522235
158,2020-10-14 00:00:00+00:00,207.8,0.013566099526718852,0.023249452963768853,0.018391098130262108
159,2020-10-15 00:00:00+00:00,203.35,-0.021647446311893595,0.02346057098161433,0.01858860383345612
160,2020-10-16 00:00:00+00:00,201.22,-0.010529795489328855,0.0234456250038988,0.018627086431090553
161,2020-10-19 00:00:00+00:00,203.84,0.012936535519893828,0.02362677830391202,0.018703857175573806
162,2020-10-20 00:00:00+00:00,209.08,0.025381581460922665,0.024356270664094452,0.01899935016441929
163,2020-10-21 00:00:00+00:00,210.07,0.004723854662867864,0.02439239766952804,0.01894855643908909
164,2020-10-22 00:00:00+00:00,209.1,-0.004628202073001163,0.02433187199020576,0.01892163548299992
165,2020-10-23 00:00:00+00:00,214.15,0.02386409762679211,0.025141392925149678,0.019006791563077597
166,2020-10-26 00:00:00+00:00,211.8,-0.011034270894073881,0.025155627712011148,0.018775173459265125
167,2020-10-27 00:00:00+00:00,207.88,-0.018681443027065002,0.02525337372203939,0.018909733616833093
168,2020-10-28 00:00:00+00:00,204.84,-0.014731803545891523,0.025007881435226344,0.01898666761470979
169,2020-10-29 00:00:00+00:00,204.5,-0.0016612111114930877,0.024933911596333624,0.018980501364441755
170,2020-10-30 00:00:00+00:00,201.03,-0.017113824829667404,0.013950729350732426,0.019033719055883507
171,2020-11-02 00:00:00+00:00,203.58,0.012604897371004758,0.014283581095967975,0.019098047833087953
172,2020-11-03 00:00:00+00:00,209.96,0.030857988359905282,0.015544297123834013,0.018653739529096998
173,2020-11-05 00:00:00+00:00,217.58,0.035649562608837504,0.017392184904969004,0.018870455201602975
174,2020-11-06 00:00:00+00:00,217.55,-0.00013788982624752006,0.017104181299888513,0.0188527696269331
175,2020-11-09 00:00:00+00:00,229.89,0.055172224483733455,0.020529710693949873,0.02017893814676255
176,2020-11-10 00:00:00+00:00,237.4,0.032145548525145166,0.021279513813286802,0.02057487401958117
177,2020-11-11 00:00:00+00:00,243.6,0.025781053660174195,0.021530423693395292,0.0208290295927432
178,2020-11-12 00:00:00+00:00,245.07,0.006016348186145694,0.021505418731202697,0.02073517323988371
179,2020-11-13 00:00:00+00:00,239.79,-0.021780343715850217,0.0215151606254728,0.0203127323796799
180,2020-11-16 00:00:00+00:00,248.0,0.03366520585894493,0.021753961871958293,0.020754786613159864
181,2020-11-17 00:00:00+00:00,246.58,-0.005742261724575384,0.022040727564554333,0.02077407195317059
182,2020-11-18 00:00:00+00:00,244.18,-0.009780826199697314,0.022110988263838567,0.020698884489950494
183,2020-11-19 00:00:00+00:00,238.8,-0.02227927672226237,0.02310806563297411,0.020919554670993816
184,2020-11-20 00:00:00+00:00,238.0,-0.0033557078469724157,0.023077808054213413,0.020916830318092404
185,2020-11-23 00:00:00+00:00,238.84,0.003523198007317099,0.022716419729264383,0.02091490187277284
186,2020-11-24 00:00:00+00:00,245.72,0.02839880461693498,0.022920210372966567,0.021200178879533117
187,2020-11-25 00:00:00+00:00,251.35,0.022653713842857578,0.02229717322729208,0.021362360533726293
188,2020-11-26 00:00:00+00:00,251.5,0.000596599401209618,0.021675395522913803,0.021136258652256587
189,2020-11-27 00:00:00+00:00,251.18,-0.0012731759498132082,0.02166433336078558,0.021049177638454025
190,2020-11-30 00:00:00+00:00,249.65,-0.006109876643362446,0.021063404921102192,0.02107425825005096
191,2020-12-01 00:00:00+00:00,259.76,0.039698190847972145,0.022032485212506718,0.021625881073777078
192,2020-12-02 00:00:00+00:00,264.99,0.019933961630560066,0.021677754638228495,0.02161283691950837
193,2020-12-03 00:00:00+00:00,263.94,-0.003970284836467197,0.02117248999341911,0.02163146089612505
194,2020-12-04 00:00:00+00:00,269.21,0.01976993959447882,0.021155685616012485,0.021628065345513953
195,2020-12-07 00:00:00+00:00,275.8,0.024184221176039317,0.018717887348637795,0.0217597651633501
196,2020-12-08 00:00:00+00:00,275.5,-0.0010883367662323025,0.018027109017881637,0.02150818652651092
197,2020-12-09 00:00:00+00:00,278.48,0.01075861491021429,0.017528853830365117,0.021438610068527562
198,2020-12-10 00:00:00+00:00,281.81,0.011886841492174971,0.017566075039152865,0.021464985938671986
199,2020-12-11 00:00:00+00:00,283.67,0.0065785057221811084,0.016214536200214118,0.021468142827632666
200,2020-12-14 00:00:00+00:00,279.04,-0.016456449996924596,0.015976062350410658,0.021530592498078375
201,2020-12-15 00:00:00+00:00,276.47,-0.009252824740518851,0.01612921604373455,0.02139189485723433
202,2020-12-16 00:00:00+00:00,278.35,0.006776998649420903,0.015711189333222023,0.021376052032784015
203,2020-12-17 00:00:00+00:00,278.16,-0.0006828269299107778,0.0143047858843739,0.021382296530232662
204,2020-12-18 00:00:00+00:00,271.15,-0.025524314412536428,0.01596343724650731,0.021704650273612937
205,2020-12-21 00:00:00+00:00,259.89,-0.042413708716911025,0.019360593715272535,0.02246618047115915
206,2020-12-22 00:00:00+00:00,262.92,0.011591338825216901,0.018606061906194366,0.022498461417578053
207,2020-12-23 00:00:00+00:00,268.83,0.022229406168862258,0.018583159811768113,0.02252391600220857
208,2020-12-24 00:00:00+00:00,269.12,0.001078167220345445,0.018579700220392376,0.022481023754235482
209,2020-12-25 00:00:00+00:00,270.7,0.005853819835672161,0.018553970289097152,0.022484249247564255
210,2020-12-28 00:00:00+00:00,274.3,0.013211201323302212,0.01851696928955654,0.01851400696463044
211,2020-12-29 00:00:00+00:00,272.74,-0.0057034375138697545,0.016694964948019548,0.01856080975685623
212,2020-12-30 00:00:00+00:00,271.1,-0.006031203925067965,0.016266896721930383,0.01854370100542328
213,2021-01-04 00:00:00+00:00,276.0,0.017913109212530077,0.016636855356593754,0.01855825663818672
214,2021-01-05 00:00:00+00:00,273.82,-0.007929909511540118,0.016248632919630336,0.018505021243548213
215,2021-01-06 00:00:00+00:00,274.68,0.003135827546865823,0.0153123393551029,0.01841157524820414
216,2021-01-08 00:00:00+00:00,282.08,0.026583934897084334,0.01643709016799148,0.01860131325677258
217,2021-01-11 00:00:00+00:00,288.85,0.0237168035777145,0.017077437632419708,0.01872069218496136
218,2021-01-12 00:00:00+00:00,288.45,-0.0013857615243762463,0.01692317037350574,0.018713925067254708
219,2021-01-13 00:00:00+00:00,283.66,-0.016745422836436777,0.01732921281874537,0.01860392644440816
220,2021-01-14 00:00:00+00:00,284.28,0.002183330092232633,0.016893437756887685,0.018489760851781185
221,2021-01-15 00:00:00+00:00,276.82,-0.026592192490138427,0.01786076687173934,0.018928712029354405
222,2021-01-18 00:00:00+00:00,280.95,0.01480924208965136,0.018108266153490142,0.01878538353966949
223,2021-01-19 00:00:00+00:00,277.09,-0.013834354395317869,0.018388754055857978,0.01894087829202627
224,2021-01-20 00:00:00+00:00,278.8,0.006152315723479584,0.017431335553276136,0.018902804186914052
225,2021-01-21 00:00:00+00:00,275.75,-0.01100002075275701,0.014434085669513388,0.018842440950660337
226,2021-01-22 00:00:00+00:00,267.5,-0.030375091797550668,0.016071116482559315,0.019268338882923394
227,2021-01-25 00:00:00+00:00,265.19,-0.00867301612594386,0.015379462365821255,0.019112303358086613
228,2021-01-26 00:00:00+00:00,268.27,0.011547385837368427,0.015618816532906005,0.01897502713067725
229,2021-01-27 00:00:00+00:00,266.84,-0.005344708206171245,0.015592655031216799,0.01900122670376284
230,2021-01-28 00:00:00+00:00,264.68,-0.008127678697455792,0.01531699438917397,0.018863415929725656
231,2021-01-29 00:00:00+00:00,258.42,-0.02393538084978445,0.016085723498715027,0.01918716009311568
232,2021-02-01 00:00:00+00:00,262.24,0.014673946701445291,0.0165202304932317,0.018914661730794695
233,2021-02-02 00:00:00+00:00,267.0,0.017988543404729926,0.016524942667498436,0.018542892393504665
234,2021-02-03 00:00:00+00:00,261.55,-0.020623188583629402,0.017015003173669697,0.01879621363839986
235,2021-02-04 00:00:00+00:00,268.34,0.025629363345705453,0.018101398505722132,0.01776699221305786
236,2021-02-05 00:00:00+00:00,271.55,0.011891451318528786,0.01719110798379904,0.017383969048571632
237,2021-02-08 00:00:00+00:00,274.77,0.011788099602151443,0.01644628485091299,0.01715515534512287
238,2021-02-09 00:00:00+00:00,267.91,-0.02528328086813564,0.01721148851925159,0.017503512962578575
239,2021-02-10 00:00:00+00:00,265.53,-0.008923274565974998,0.016986698310457515,0.01729127476292355
240,2021-02-11 00:00:00+00:00,265.1,-0.001620715353915217,0.016943282424680198,0.01677809404624662
241,2021-02-12 00:00:00+00:00,264.0,-0.004158010148663788,0.01605272526798505,0.016768369345801407
242,2021-02-15 00:00:00+00:00,270.18,0.02313930039521914,0.01661998423050146,0.016942728904714363
243,2021-02-16 00:00:00+00:00,271.25,0.003952501313134048,0.016425579784761515,0.0166497426644592
244,2021-02-17 00:00:00+00:00,268.94,-0.008552598458945416,0.016414618595358074,0.01669219341141127
245,2021-02-18 00:00:00+00:00,266.51,-0.009076540041654238,0.01636343526369089,0.016752325938015743
246,2021-02-19 00:00:00+00:00,271.35,0.017997734155344343,0.015452171635211613,0.01652497499190369
247,2021-02-20 00:00:00+00:00,270.51,-0.003100434329488978,0.0153236971195952,0.016303246674989842
248,2021-02-22 00:00:00+00:00,273.0,0.009162729005034826,0.015246334947028104,0.016335131949245133
249,2021-02-24 00:00:00+00:00,269.79,-0.011827916590425883,0.015453031082036951,0.016420655293503023
250,2021-02-25 00:00:00+00:00,275.19,0.019817889595139995,0.01588452390505356,0.016565780128766007
251,2021-02-26 00:00:00+00:00,270.03,-0.018928704252570372,0.015489704277536348,0.01600131829538643
252,2021-03-01 00:00:00+00:00,274.27,0.015579958721513602,0.015529387338397257,0.015922041494341538
253,2021-03-02 00:00:00+00:00,279.2,0.01781534822960039,0.015520190280681932,0.01606443070333966
254,2021-03-03 00:00:00+00:00,278.88,-0.0011467891165065712,0.014593911020994457,0.01587464211093505
255,2021-03-04 00:00:00+00:00,279.84,0.0034364294985810974,0.01360990784664953,0.015575086393083552
256,2021-03-05 00:00:00+00:00,275.44,-0.0158481922400235,0.013968104253317693,0.015712415527578922
257,2021-03-09 00:00:00+00:00,284.72,0.03313642217166895,0.015581638266203875,0.016229295099533244
258,2021-03-10 00:00:00+00:00,281.66,-0.010805571432033022,0.01456111900695719,0.016220751628430657
259,2021-03-11 00:00:00+00:00,285.48,0.013471304332962373,0.014497166700503699,0.016292446001569885
260,2021-03-12 00:00:00+00:00,285.7,0.0007703351338607052,0.014461469833951579,0.01614676561085283
261,2021-03-15 00:00:00+00:00,291.19,0.01903366583680901,0.014722148403696246,0.01627280910028268
262,2021-03-16 00:00:00+00:00,293.3,0.007220000909869166,0.01410146188301415,0.01627563744045398
263,2021-03-17 00:00:00+00:00,281.3,-0.04177426048759418,0.017439435640386514,0.01718149663973791
264,2021-03-18 00:00:00+00:00,283.45,0.0076140252745015334,0.01730756962522319,0.016870798424035986
265,2021-03-19 00:00:00+00:00,284.32,0.003064623636028561,0.017086970422670236,0.0158924093090865
266,2021-03-22 00:00:00+00:00,289.05,0.016499319122143915,0.017021992705175744,0.015957741118104305
267,2021-03-23 00:00:00+00:00,283.03,-0.021046784436461897,0.017823507038975513,0.015986545127468353
268,2021-03-24 00:00:00+00:00,286.6,0.012534616302048267,0.01790796275620666,0.016057480268802958
269,2021-03-25 00:00:00+00:00,285.17,-0.005002021727530745,0.017685578216893847,0.016063580520565106
270,2021-03-26 00:00:00+00:00,288.9,0.012995113805648778,0.01740302023500339,0.016060790227059755
271,2021-03-29 00:00:00+00:00,293.0,0.014092001544877828,0.016826771629841843,0.01612677306718379
272,2021-03-30 00:00:00+00:00,293.84,0.00286279249434451,0.016608274957132425,0.016100086655278886
273,2021-03-31 00:00:00+00:00,290.26,-0.01225832846919508,0.016600245338521804,0.016044840649992377
274,2021-04-01 00:00:00+00:00,288.86,-0.004834931369195989,0.01665675780525273,0.016021127003445674
275,2021-04-02 00:00:00+00:00,291.72,0.00985229644301164,0.01675229130242077,0.016060492291949995
276,2021-04-05 00:00:00+00:00,288.79,-0.010094657735637416,0.01647535101879511,0.015765649473714102
277,2021-04-06 00:00:00+00:00,281.8,-0.024502180915815058,0.015838550381064374,0.015785474723421424
278,2021-04-07 00:00:00+00:00,282.4,0.0021269061545070417,0.015659311035643286,0.01578831499267517
279,2021-04-08 00:00:00+00:00,283.72,0.004663330714799122,0.015385860016953636,0.015652913291995627
280,2021-04-09 00:00:00+00:00,280.1,-0.012841154067823175,0.01563462711921147,0.015737400100975976
281,2021-04-12 00:00:00+00:00,281.2,0.00391947767044683,0.014966858459370383,0.015360110762560067
282,2021-04-13 00:00:00+00:00,286.28,0.017904192933886922,0.015485396551986844,0.015414891780915181
283,2021-04-14 00:00:00+00:00,288.3,0.0070312517739598065,0.01226813968767498,0.01532541701257599
284,2021-04-15 00:00:00+00:00,283.17,-0.017954180639393805,0.01288445964618118,0.015494077816800901
285,2021-04-16 00:00:00+00:00,289.03,0.020483064948349287,0.0136707373374186,0.01563873641942177
286,2021-04-19 00:00:00+00:00,287.84,-0.004125718751089164,0.013195501099526668,0.015110536614024549
287,2021-04-20 00:00:00+00:00,287.92,0.0002778935685525075,0.012250933903817507,0.015055279917753668
